/root/Desktop/my_data/IMG/center_2019_03_04_01_58_09_795.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_09_795.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_09_795.jpg,0,0,0,5.428772E-06
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_09_862.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_09_862.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_09_862.jpg,0,0,0,2.498759E-06
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_09_937.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_09_937.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_09_937.jpg,0,0,0,5.68548E-07
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_10_008.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_10_008.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_10_008.jpg,0,0,0,4.802398E-07
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_10_075.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_10_075.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_10_075.jpg,0,0,0,6.925548E-06
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_10_148.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_10_148.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_10_148.jpg,0,0,0,1.384755E-06
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_10_220.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_10_220.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_10_220.jpg,0,0.1166904,0,0.03539037
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_10_296.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_10_296.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_10_296.jpg,0,0.368871,0,0.2872739
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_10_371.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_10_371.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_10_371.jpg,0,0.5944018,0,0.7651169
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_10_445.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_10_445.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_10_445.jpg,-0.15,0.7855797,0,1.272475
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_10_520.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_10_520.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_10_520.jpg,-0.35,1,0,2.153944
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_10_588.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_10_588.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_10_588.jpg,-0.5000001,1,0,2.854929
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_10_655.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_10_655.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_10_655.jpg,-0.7,1,0,3.762524
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_10_721.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_10_721.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_10_721.jpg,-0.8500001,1,0,4.428424
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_10_797.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_10_797.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_10_797.jpg,-1,1,0,5.287673
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_10_873.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_10_873.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_10_873.jpg,-0.9068465,0.8812118,0,6.139152
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_10_948.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_10_948.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_10_948.jpg,-0.7079861,0.6823514,0,6.672841
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_11_023.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_11_023.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_11_023.jpg,-0.4826348,0.457,0,7.174228
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_11_097.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_11_097.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_11_097.jpg,-0.232786,0.2071512,0,7.444151
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_11_173.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_11_173.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_11_173.jpg,-0.02031774,0,0,7.461943
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_11_245.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_11_245.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_11_245.jpg,0.1296823,0,0,7.40364
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_11_318.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_11_318.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_11_318.jpg,0.3296823,0,0,7.314931
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_11_384.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_11_384.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_11_384.jpg,0.4796823,0,0,7.239897
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_11_451.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_11_451.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_11_451.jpg,0.6038554,0,0,7.132541
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_11_519.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_11_519.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_11_519.jpg,0.4287994,0,0,7.095096
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_11_594.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_11_594.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_11_594.jpg,0.1960279,0,0,7.045815
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_11_667.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_11_667.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_11_667.jpg,0.04602791,0,0,7.000518
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_11_740.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_11_740.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_11_740.jpg,-0.1100972,0.2520661,0,7.039162
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_11_812.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_11_812.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_11_812.jpg,0,0.4682672,0,7.344865
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_11_883.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_11_883.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_11_883.jpg,0,0.6567121,0,7.728715
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_11_954.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_11_954.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_11_954.jpg,0,0.8939488,0,8.427543
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_12_026.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_12_026.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_12_026.jpg,-0.1,1,0,9.079449
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_12_101.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_12_101.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_12_101.jpg,-0.3,1,0,9.949483
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_12_172.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_12_172.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_12_172.jpg,-0.5000001,1,0,10.78205
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_12_244.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_12_244.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_12_244.jpg,-0.4097829,0.9490817,0,11.41008
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_12_319.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_12_319.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_12_319.jpg,-0.1886673,0.7279661,0,11.82406
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_12_394.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_12_394.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_12_394.jpg,0,0.4741783,0,12.43581
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_12_461.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_12_461.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_12_461.jpg,0,0.3014176,0,12.79705
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_12_534.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_12_534.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_12_534.jpg,0,0.05604124,0,12.89036
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_12_603.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_12_603.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_12_603.jpg,0,0.1390846,0,12.58159
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_12_675.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_12_675.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_12_675.jpg,0,0.3786831,0,12.72319
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_12_746.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_12_746.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_12_746.jpg,0,0.5648026,0,13.17007
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_12_815.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_12_815.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_12_815.jpg,0,0.799217,0,13.71303
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_12_890.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_12_890.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_12_890.jpg,0,1,0,14.57663
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_12_960.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_12_960.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_12_960.jpg,0,1,0,15.12831
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_13_033.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_13_033.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_13_033.jpg,0,1,0,15.99476
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_13_104.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_13_104.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_13_104.jpg,0,1,0,16.68577
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_13_178.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_13_178.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_13_178.jpg,-0.2,1,0,17.49651
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_13_251.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_13_251.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_13_251.jpg,-0.4,1,0,18.25445
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_13_328.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_13_328.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_13_328.jpg,-0.5857587,0.9729726,0,18.76671
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_13_403.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_13_403.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_13_403.jpg,-0.3564419,0.7436559,0,19.40584
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_13_473.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_13_473.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_13_473.jpg,-0.1187518,0.5059657,0,19.83302
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_13_548.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_13_548.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_13_548.jpg,0,0.3337121,0,20.10497
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_13_620.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_13_620.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_13_620.jpg,0,0.09085917,0,20.12693
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_13_693.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_13_693.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_13_693.jpg,0,0,0,19.94451
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_13_763.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_13_763.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_13_763.jpg,0,0,0,19.78832
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_13_839.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_13_839.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_13_839.jpg,0,0.2269435,0,19.71067
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_13_911.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_13_911.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_13_911.jpg,0,0.4421968,0,19.89088
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_13_983.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_13_983.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_13_983.jpg,0,0.6330957,0,20.17841
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_14_058.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_14_058.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_14_058.jpg,0,0.8827407,0,20.75126
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_14_128.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_14_128.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_14_128.jpg,0,1,0,21.32012
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_14_200.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_14_200.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_14_200.jpg,0,1,0,22.1184
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_14_274.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_14_274.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_14_274.jpg,0,1,0,22.90873
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_14_349.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_14_349.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_14_349.jpg,0,1,0,23.49607
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_14_421.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_14_421.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_14_421.jpg,0,1,0,24.27455
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_14_492.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_14_492.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_14_492.jpg,0,1,0,25.0468
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_14_565.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_14_565.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_14_565.jpg,0,1,0,25.62191
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_14_639.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_14_639.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_14_639.jpg,0,1,0,26.38313
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_14_712.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_14_712.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_14_712.jpg,-0.2,0.7562859,0,27.00707
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_14_783.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_14_783.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_14_783.jpg,-0.35,0.5693953,0,27.27387
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_14_856.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_14_856.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_14_856.jpg,-0.237123,0.3243279,0,27.44042
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_14_929.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_14_929.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_14_929.jpg,-0.07059002,0.157795,0,27.46302
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_15_001.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_15_001.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_15_001.jpg,0,0,0,27.28103
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_15_210.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_15_210.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_15_210.jpg,-0.45,0.5956564,0,27.81885
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_15_279.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_15_279.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_15_279.jpg,-0.3836374,0.8076754,0,28.12954
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_15_350.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_15_350.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_15_350.jpg,-0.1709769,1,0,28.79757
/root/Desktop/my_data/IMG/center_2019_03_04_01_58_15_420.jpg,/root/Desktop/my_data/IMG/left_2019_03_04_01_58_15_420.jpg,/root/Desktop/my_data/IMG/right_2019_03_04_01_58_15_420.jpg,0,0.8169274,0,29.28966
